event_index,current_global_frame,odb_element,odb_integration_point,mapped_physical_element,decrease_magnitude,previous_sdv15,current_sdv15,previous_sdv14,current_sdv14,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,source_defined_equivalent_state_rule,final_category
711,189,84678,2,16974,1.8715858459472656e-05,1.0006903409957886,1.0006716251373291,1.0007023811340332,1.0006805658340454,1.2040138244628906e-05,8.9406967163085938e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
712,195,84132,4,16428,1.8656253814697266e-05,0.99821889400482178,0.99820023775100708,0.99823766946792603,0.99821889400482178,1.8775463104248047e-05,1.8656253814697266e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
713,201,84703,2,16999,1.8537044525146484e-05,0.99873024225234985,0.99871170520782471,0.99875199794769287,0.99873024225234985,2.1755695343017578e-05,1.8537044525146484e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
714,198,84133,3,16429,1.8417835235595703e-05,0.99830508232116699,0.9982866644859314,0.99832427501678467,0.99830508232116699,1.9192695617675781e-05,1.8417835235595703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
715,201,84703,1,16999,1.8179416656494141e-05,0.99874818325042725,0.99873000383377075,0.99876928329467773,0.99874818325042725,2.1100044250488281e-05,1.8179416656494141e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
716,195,84144,3,16440,1.8060207366943359e-05,0.99881279468536377,0.99879473447799683,0.99883341789245605,0.99881279468536377,2.0623207092285156e-05,1.8060207366943359e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
717,187,84680,2,16976,1.8000602722167969e-05,1.0005358457565308,1.0005178451538086,1.0005371570587158,1.0005272626876831,1.3113021850585938e-06,9.4175338745117188e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
718,199,84711,2,17007,1.8000602722167969e-05,0.99901282787322998,0.99899482727050781,0.99899166822433472,0.99901777505874634,2.1159648895263672e-05,2.2947788238525391e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
719,195,84133,4,16429,1.7881393432617188e-05,0.99827522039413452,0.9982573390007019,0.99829339981079102,0.99827522039413452,1.8179416656494141e-05,1.7881393432617188e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
720,198,84149,4,16445,1.7821788787841797e-05,0.99884504079818726,0.99882721900939941,0.99886685609817505,0.99884504079818726,2.1815299987792969e-05,1.7821788787841797e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
721,201,84702,2,16998,1.7702579498291016e-05,0.99876540899276733,0.99874770641326904,0.99878591299057007,0.99876540899276733,2.0503997802734375e-05,1.7702579498291016e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
722,198,84677,2,16973,1.7642974853515625e-05,1.0009591579437256,1.0009415149688721,1.0009777545928955,1.0009591579437256,1.8596649169921875e-05,1.7642974853515625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
723,190,84680,1,16976,1.7642974853515625e-05,1.0004863739013672,1.0004687309265137,1.0004966259002686,1.0004771947860718,1.0251998901367188e-05,8.4638595581054688e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
724,191,84132,3,16428,1.7464160919189453e-05,0.99764758348464966,0.99763011932373047,0.99767261743545532,0.99764758348464966,2.5033950805664062e-05,1.7464160919189453e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
725,201,84701,2,16997,1.7285346984863281e-05,0.99881106615066528,0.99879378080368042,0.99883121252059937,0.99881106615066528,2.0146369934082031e-05,1.7285346984863281e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
726,195,84143,4,16439,1.7225742340087891e-05,0.99880313873291016,0.99878591299057007,0.99882251024246216,0.99880313873291016,1.9371509552001953e-05,1.7225742340087891e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
727,196,84679,1,16975,1.7046928405761719e-05,1.0007582902908325,1.0007412433624268,1.0007668733596802,1.0007498264312744,8.58306884765625e-06,8.58306884765625e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
728,196,84153,3,16449,1.6927719116210938e-05,0.9995347261428833,0.99951779842376709,0.99952709674835205,0.99953234195709229,7.62939453125e-06,1.4543533325195312e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
729,197,84679,1,16975,1.6927719116210938e-05,1.0007412433624268,1.0007243156433105,1.0007498264312744,1.0007328987121582,8.58306884765625e-06,8.58306884765625e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
730,201,84702,1,16998,1.6808509826660156e-05,0.99879461526870728,0.99877780675888062,0.99881404638290405,0.99879461526870728,1.9431114196777344e-05,1.6808509826660156e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
731,194,84679,1,16975,1.6689300537109375e-05,1.0007835626602173,1.0007668733596802,1.0007914304733276,1.0007752180099487,7.8678131103515625e-06,8.3446502685546875e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
732,189,84679,2,16975,1.6689300537109375e-05,1.0005902051925659,1.0005735158920288,1.0006000995635986,1.0005817413330078,9.8943710327148438e-06,8.2254409790039062e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
733,199,84679,1,16975,1.6570091247558594e-05,1.000715970993042,1.0006994009017944,1.0007243156433105,1.0007076263427734,8.3446502685546875e-06,8.2254409790039062e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
734,201,84133,3,16429,1.6510486602783203e-05,0.99821698665618896,0.99820047616958618,0.9982336163520813,0.99821698665618896,1.6629695892333984e-05,1.6510486602783203e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
735,195,84143,3,16439,1.6510486602783203e-05,0.99879014492034912,0.99877363443374634,0.99880814552307129,0.99879014492034912,1.8000602722167969e-05,1.6510486602783203e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
736,190,84678,2,16974,1.6450881958007812e-05,1.0006716251373291,1.0006551742553711,1.0006805658340454,1.0006633996963501,8.9406967163085938e-06,8.2254409790039062e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
737,195,84134,3,16430,1.6391277313232422e-05,0.9982638955116272,0.99824750423431396,0.99828058481216431,0.9982638955116272,1.6689300537109375e-05,1.6391277313232422e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
738,198,84149,3,16445,1.6391277313232422e-05,0.99882799386978149,0.99881160259246826,0.99884730577468872,0.99882799386978149,1.9311904907226562e-05,1.6391277313232422e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
739,187,84142,3,16438,1.621246337890625e-05,0.99938118457794189,0.99936497211456299,0.99937409162521362,0.99937951564788818,7.0929527282714844e-06,1.4543533325195312e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
740,200,84679,1,16975,1.621246337890625e-05,1.0006994009017944,1.0006831884384155,1.0007076263427734,1.0006911754608154,8.2254409790039062e-06,7.9870223999023438e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
741,198,84132,4,16428,1.6152858734130859e-05,0.99813103675842285,0.99811488389968872,0.99814784526824951,0.99813103675842285,1.6808509826660156e-05,1.6152858734130859e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
742,195,84134,4,16430,1.6093254089355469e-05,0.99836379289627075,0.9983476996421814,0.99838006496429443,0.99836379289627075,1.6272068023681641e-05,1.6093254089355469e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
743,195,84142,4,16438,1.6093254089355469e-05,0.99877995252609253,0.99876385927200317,0.99879717826843262,0.99877995252609253,1.7225742340087891e-05,1.6093254089355469e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
744,193,84132,3,16428,1.5914440155029297e-05,0.99760711193084717,0.99759119749069214,0.99761700630187988,0.99759864807128906,9.8943710327148438e-06,7.4505805969238281e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
745,195,84135,3,16431,1.5795230865478516e-05,0.99841463565826416,0.99839884042739868,0.99843060970306396,0.99841463565826416,1.5974044799804688e-05,1.5795230865478516e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
746,198,84148,4,16444,1.5676021575927734e-05,0.9988170862197876,0.99880141019821167,0.99883508682250977,0.9988170862197876,1.8000602722167969e-05,1.5676021575927734e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
747,195,84142,3,16438,1.5556812286376953e-05,0.99876511096954346,0.99874955415725708,0.99878162145614624,0.99876511096954346,1.6510486602783203e-05,1.5556812286376953e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
748,201,84151,4,16447,1.5556812286376953e-05,0.99883788824081421,0.99882233142852783,0.99885374307632446,0.99883788824081421,1.5854835510253906e-05,1.5556812286376953e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
749,192,84678,2,16974,1.5497207641601562e-05,1.0006473064422607,1.0006318092346191,1.0006551742553711,1.0006394386291504,7.8678131103515625e-06,7.62939453125e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
750,193,84679,1,16975,1.5497207641601562e-05,1.0007990598678589,1.0007835626602173,1.0008058547973633,1.0007914304733276,6.7949295043945312e-06,7.8678131103515625e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
751,195,84135,4,16431,1.52587890625e-05,0.99845373630523682,0.99843847751617432,0.99846929311752319,0.99845373630523682,1.5556812286376953e-05,1.52587890625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
752,195,84141,4,16437,1.52587890625e-05,0.99875354766845703,0.99873828887939453,0.99876958131790161,0.99875354766845703,1.6033649444580078e-05,1.52587890625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
753,190,84679,2,16975,1.52587890625e-05,1.0005735158920288,1.0005582571029663,1.0005817413330078,1.0005658864974976,8.2254409790039062e-06,7.62939453125e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
754,193,84678,2,16974,1.5139579772949219e-05,1.0006318092346191,1.0006166696548462,1.0006394386291504,1.0006241798400879,7.62939453125e-06,7.5101852416992188e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
755,198,84133,4,16429,1.5020370483398438e-05,0.9981919527053833,0.9981769323348999,0.998207688331604,0.9981919527053833,1.5735626220703125e-05,1.5020370483398438e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
756,195,84136,3,16432,1.5020370483398438e-05,0.99848407506942749,0.99846905469894409,0.99849933385848999,0.99848407506942749,1.52587890625e-05,1.5020370483398438e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
757,195,84141,3,16437,1.5020370483398438e-05,0.99873685836791992,0.99872183799743652,0.9987524151802063,0.99873685836791992,1.5556812286376953e-05,1.5020370483398438e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
758,201,84677,2,16973,1.5020370483398438e-05,1.0008766651153564,1.000861644744873,1.0008919239044189,1.0008766651153564,1.52587890625e-05,1.5020370483398438e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
759,198,84148,3,16444,1.4960765838623047e-05,0.99880421161651611,0.99878925085067749,0.99882107973098755,0.99880421161651611,1.6868114471435547e-05,1.4960765838623047e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
760,195,84136,4,16432,1.4841556549072266e-05,0.99852782487869263,0.99851298332214355,0.99854284524917603,0.99852782487869263,1.5020370483398438e-05,1.4841556549072266e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
761,195,84140,4,16436,1.4841556549072266e-05,0.99872320890426636,0.99870836734771729,0.99873852729797363,0.99872320890426636,1.5318393707275391e-05,1.4841556549072266e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
762,195,84701,2,16997,1.4722347259521484e-05,0.99928998947143555,0.99927526712417603,0.99928790330886841,0.99928998947143555,2.0861625671386719e-06,1.4722347259521484e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
763,195,84137,3,16433,1.4662742614746094e-05,0.99855643510818481,0.99854177236557007,0.99857133626937866,0.99855643510818481,1.4901161193847656e-05,1.4662742614746094e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
764,195,84140,3,16436,1.4662742614746094e-05,0.99870264530181885,0.9986879825592041,0.99871772527694702,0.99870264530181885,1.5079975128173828e-05,1.4662742614746094e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
765,192,84679,2,16975,1.4662742614746094e-05,1.0005508661270142,1.0005362033843994,1.0005582571029663,1.0005433559417725,7.3909759521484375e-06,7.152557373046875e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
766,195,84139,4,16435,1.4603137969970703e-05,0.99868637323379517,0.9986717700958252,0.99870127439498901,0.99868637323379517,1.4901161193847656e-05,1.4603137969970703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
767,190,84147,3,16443,1.4603137969970703e-05,0.99935215711593628,0.99933755397796631,0.99934381246566772,0.9993518590927124,8.3446502685546875e-06,1.430511474609375e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
768,198,84147,4,16443,1.4603137969970703e-05,0.99879574775695801,0.99878114461898804,0.99881190061569214,0.99879574775695801,1.6152858734130859e-05,1.4603137969970703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
769,201,84152,3,16448,1.4603137969970703e-05,0.99889999628067017,0.9988853931427002,0.99891644716262817,0.99889999628067017,1.6450881958007812e-05,1.4603137969970703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
770,195,84137,4,16433,1.4543533325195312e-05,0.99859088659286499,0.99857634305953979,0.99860566854476929,0.99859088659286499,1.4781951904296875e-05,1.4543533325195312e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
771,195,84138,3,16434,1.4543533325195312e-05,0.99861413240432739,0.9985995888710022,0.99862885475158691,0.99861413240432739,1.4722347259521484e-05,1.4543533325195312e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
772,194,84678,2,16974,1.4543533325195312e-05,1.0006166696548462,1.000602126121521,1.0006241798400879,1.000609278678894,7.5101852416992188e-06,7.152557373046875e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
773,201,84132,4,16428,1.4483928680419922e-05,0.99805372953414917,0.99803924560546875,0.99806833267211914,0.99805372953414917,1.4603137969970703e-05,1.4483928680419922e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
774,195,84138,4,16434,1.4483928680419922e-05,0.99864310026168823,0.99862861633300781,0.99865788221359253,0.99864310026168823,1.4781951904296875e-05,1.4483928680419922e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
775,195,84139,3,16435,1.4483928680419922e-05,0.99866247177124023,0.99864798784255981,0.99867731332778931,0.99866247177124023,1.4841556549072266e-05,1.4483928680419922e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
776,192,84680,1,16976,1.4424324035644531e-05,1.0004609823226929,1.0004465579986572,1.0004687309265137,1.0004534721374512,7.7486038208007812e-06,6.9141387939453125e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
777,189,84680,2,16976,1.4424324035644531e-05,1.0005091428756714,1.0004947185516357,1.0005178451538086,1.0005016326904297,8.7022781372070312e-06,6.9141387939453125e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
778,195,84701,1,16997,1.4364719390869141e-05,0.99933189153671265,0.99931752681732178,0.99933159351348877,0.99933189153671265,2.9802322387695312e-07,1.4364719390869141e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
779,198,84709,2,17005,1.430511474609375e-05,0.99903064966201782,0.99901634454727173,0.9990195631980896,0.99903064966201782,1.1086463928222656e-05,1.430511474609375e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
780,194,84132,3,16428,1.4185905456542969e-05,0.99759119749069214,0.9975770115852356,0.99759864807128906,0.99758398532867432,7.4505805969238281e-06,6.9737434387207031e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
781,189,84145,3,16441,1.4185905456542969e-05,0.99936342239379883,0.99934923648834229,0.99935531616210938,0.99936306476593018,8.106231689453125e-06,1.3828277587890625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
782,198,84147,3,16443,1.4185905456542969e-05,0.99878543615341187,0.99877125024795532,0.99880087375640869,0.99878543615341187,1.5437602996826172e-05,1.4185905456542969e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
783,193,84679,2,16975,1.4185905456542969e-05,1.0005362033843994,1.0005220174789429,1.0005433559417725,1.0005289316177368,7.152557373046875e-06,6.9141387939453125e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
784,188,84143,3,16439,1.4126300811767578e-05,0.99937498569488525,0.99936085939407349,0.99937593936920166,0.99937498569488525,9.5367431640625e-07,1.4126300811767578e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
785,196,84678,2,16974,1.4066696166992188e-05,1.0005948543548584,1.0005807876586914,1.000602126121521,1.0005878210067749,7.2717666625976562e-06,7.0333480834960938e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
786,196,84132,3,16428,1.3947486877441406e-05,0.9975699782371521,0.99755603075027466,0.9975770115852356,0.99756306409835815,7.0333480834960938e-06,7.0333480834960938e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
787,198,84146,4,16442,1.3947486877441406e-05,0.99877822399139404,0.9987642765045166,0.99879324436187744,0.99877822399139404,1.5020370483398438e-05,1.3947486877441406e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
788,198,84134,3,16430,1.3768672943115234e-05,0.99818754196166992,0.99817377328872681,0.99820196628570557,0.99818754196166992,1.4424324035644531e-05,1.3768672943115234e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
789,191,84148,3,16444,1.3768672943115234e-05,0.99934887886047363,0.99933511018753052,0.99934899806976318,0.99934887886047363,1.1920928955078125e-07,1.3768672943115234e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
790,197,84132,3,16428,1.3649463653564453e-05,0.99755603075027466,0.99754238128662109,0.99756306409835815,0.99754923582077026,7.0333480834960938e-06,6.8545341491699219e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
791,198,84134,4,16430,1.3589859008789062e-05,0.99828863143920898,0.9982750415802002,0.9983028769493103,0.99828863143920898,1.4245510101318359e-05,1.3589859008789062e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
792,198,84146,3,16442,1.3589859008789062e-05,0.99876886606216431,0.99875527620315552,0.99878346920013428,0.99876886606216431,1.4603137969970703e-05,1.3589859008789062e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
793,197,84678,2,16974,1.3589859008789062e-05,1.0005807876586914,1.0005671977996826,1.0005878210067749,1.000573992729187,7.0333480834960938e-06,6.7949295043945312e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
794,194,84679,2,16975,1.3589859008789062e-05,1.0005220174789429,1.0005084276199341,1.0005289316177368,1.0005151033401489,6.9141387939453125e-06,6.67572021484375e-06,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
795,198,84135,3,16431,1.3411045074462891e-05,0.99834084510803223,0.99832743406295776,0.99835485219955444,0.99834084510803223,1.4007091522216797e-05,1.3411045074462891e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
796,198,84145,4,16441,1.3411045074462891e-05,0.99876224994659424,0.99874883890151978,0.99877655506134033,0.99876224994659424,1.430511474609375e-05,1.3411045074462891e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
797,195,84702,1,16998,1.3411045074462891e-05,0.99926239252090454,0.99924898147583008,0.99925839900970459,0.99926239252090454,3.9935111999511719e-06,1.3411045074462891e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
798,201,84133,4,16429,1.33514404296875e-05,0.99812030792236328,0.99810695648193359,0.99813377857208252,0.99812030792236328,1.3470649719238281e-05,1.33514404296875e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
799,201,84151,3,16447,1.33514404296875e-05,0.99882203340530396,0.99880868196487427,0.99883586168289185,0.99882203340530396,1.3828277587890625e-05,1.33514404296875e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
800,198,84145,3,16441,1.3172626495361328e-05,0.99875342845916748,0.99874025583267212,0.99876749515533447,0.99875342845916748,1.4066696166992188e-05,1.3172626495361328e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
